source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,324,Deleting Raptor reduces G-CSF levels.,1.0,0.25,0.43067655807339306,0.0,1,5,1.125,Deleting Raptor reduces G-CSF levels.,24612804 | 4658268 | 8724666 | 2014909 | 1818578,2014909,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,324,Deleting Raptor reduces G-CSF levels.,1.0,0.25,0.43067655807339306,0.0,1,6,1.125,deleting raptor reduces g csf levels,24612804 | 4658268 | 8724666 | 2014909 | 1818578,2014909,
nfcorpus,scifact,test,Dense original,dense_keep,324,Deleting Raptor reduces G-CSF levels.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,Deleting Raptor reduces G-CSF levels.,22174015 | 2014909 | 6962472 | 10790846 | 4658268,2014909,
nfcorpus,scifact,test,Dense keyword,dense_keyword,324,Deleting Raptor reduces G-CSF levels.,1.0,0.5,0.6309297535714575,0.0,1,6,1.25,deleting raptor reduces g csf levels,22174015 | 2014909 | 6962472 | 10790846 | 10534299,2014909,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,324,Deleting Raptor reduces G-CSF levels.,1.0,0.3333333333333333,0.5,0.03,2,5,1.1366666666666667,Deleting Raptor reduces G-CSF levels.,22174015 | 24612804 | 2014909 | 4658268 | 6962472,2014909,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,324,Deleting Raptor reduces G-CSF levels.,1.0,0.3333333333333333,0.5,0.03,2,6,1.1366666666666667,deleting raptor reduces g csf levels,22174015 | 24612804 | 2014909 | 4658268 | 6962472,2014909,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,324,Deleting Raptor reduces G-CSF levels.,1.0,0.3333333333333333,0.5,0.03,2,6,1.1366666666666667,deleting raptor reduces g csf levels,22174015 | 24612804 | 2014909 | 4658268 | 6962472,2014909,
nfcorpus,scifact,test,Heuristic retrieval router,dense_keep,324,Deleting Raptor reduces G-CSF levels.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,Deleting Raptor reduces G-CSF levels.,22174015 | 2014909 | 6962472 | 10790846 | 4658268,2014909,
nfcorpus,scifact,test,Transferred source policy,dense_keep,324,Deleting Raptor reduces G-CSF levels.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,Deleting Raptor reduces G-CSF levels.,22174015 | 2014909 | 6962472 | 10790846 | 4658268,2014909,0.3710267674890875
nfcorpus,scifact,test,Oracle retrieval action,dense_keep,324,Deleting Raptor reduces G-CSF levels.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,Deleting Raptor reduces G-CSF levels.,22174015 | 2014909 | 6962472 | 10790846 | 4658268,2014909,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,0.25,0.43067655807339306,0.0,1,10,1.125,Transplanted human glial cells can differentiate within the host animal.,14192687 | 4388470 | 106301 | 16284655 | 37699461,16284655,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,0.25,0.43067655807339306,0.0,1,9,1.125,transplanted human glial cells can differentiate within host animal,14192687 | 4388470 | 106301 | 16284655 | 16572581,16284655,
nfcorpus,scifact,test,Dense original,dense_keep,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,1.0,1.0,0.0,1,10,1.5,Transplanted human glial cells can differentiate within the host animal.,16284655 | 46193388 | 14192687 | 12742164 | 2437807,16284655,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,1.0,1.0,0.0,1,9,1.5,transplanted human glial cells can differentiate within host animal,16284655 | 46193388 | 14192687 | 12742164 | 2437807,16284655,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,0.5,0.6309297535714575,0.03,2,10,1.22,Transplanted human glial cells can differentiate within the host animal.,14192687 | 16284655 | 4388470 | 46193388 | 106301,16284655,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,0.5,0.6309297535714575,0.03,2,9,1.22,transplanted human glial cells can differentiate within host animal,14192687 | 16284655 | 4388470 | 46193388 | 106301,16284655,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,0.5,0.6309297535714575,0.03,2,9,1.22,transplanted human glial cells can differentiate within host animal,14192687 | 16284655 | 4388470 | 46193388 | 106301,16284655,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,0.25,0.43067655807339306,0.0,1,10,1.125,Transplanted human glial cells can differentiate within the host animal.,14192687 | 4388470 | 106301 | 16284655 | 37699461,16284655,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,1.0,1.0,0.0,1,10,1.5,Transplanted human glial cells can differentiate within the host animal.,16284655 | 46193388 | 14192687 | 12742164 | 2437807,16284655,0.4557099588796064
nfcorpus,scifact,test,Oracle retrieval action,dense_keep,1319,Transplanted human glial cells can differentiate within the host animal.,1.0,1.0,1.0,0.0,1,10,1.5,Transplanted human glial cells can differentiate within the host animal.,16284655 | 46193388 | 14192687 | 12742164 | 2437807,16284655,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.0,1,13,1.5,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,26016929 | 457630 | 21914176 | 21274919 | 18574146,26016929,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.0,1,10,1.5,asymptomatic visual impairment screening elderly populations not lead improved vision,26016929 | 457630 | 21914176 | 18574146 | 21274919,26016929,
nfcorpus,scifact,test,Dense original,dense_keep,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.0,1,13,1.5,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,26016929 | 24735908 | 31208367 | 4530659 | 457630,26016929,
nfcorpus,scifact,test,Dense keyword,dense_keyword,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.0,1,10,1.5,asymptomatic visual impairment screening elderly populations not lead improved vision,26016929 | 24735908 | 31208367 | 10536636 | 457630,26016929,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.03,2,13,1.47,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,26016929 | 457630 | 24735908 | 21914176 | 31208367,26016929,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.03,2,10,1.47,asymptomatic visual impairment screening elderly populations not lead improved vision,26016929 | 457630 | 24735908 | 21914176 | 31208367,26016929,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.03,2,10,1.47,asymptomatic visual impairment screening elderly populations not lead improved vision,26016929 | 457630 | 24735908 | 21914176 | 31208367,26016929,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.0,1,13,1.5,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,26016929 | 457630 | 21914176 | 21274919 | 18574146,26016929,
nfcorpus,scifact,test,Transferred source policy,dense_keep,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.0,1,13,1.5,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,26016929 | 24735908 | 31208367 | 4530659 | 457630,26016929,0.6149075517795277
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,137,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,1.0,1.0,1.0,0.0,1,13,1.5,Asymptomatic visual impairment screening in elderly populations does not lead to improved vision.,26016929 | 457630 | 21914176 | 21274919 | 18574146,26016929,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.0,1,7,1.5,ADAR1 binds to Dicer to cleave pre-miRNA.,5953485 | 5702790 | 7029990 | 6913227 | 1333643,5953485,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.0,1,6,1.5,adar1 binds dicer cleave pre mirna,5953485 | 5702790 | 7029990 | 6913227 | 1333643,5953485,
nfcorpus,scifact,test,Dense original,dense_keep,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.0,1,7,1.5,ADAR1 binds to Dicer to cleave pre-miRNA.,5953485 | 23913146 | 5702790 | 1333643 | 8006440,5953485,
nfcorpus,scifact,test,Dense keyword,dense_keyword,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.0,1,6,1.5,adar1 binds dicer cleave pre mirna,5953485 | 23913146 | 1333643 | 2619579 | 5702790,5953485,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.03,2,7,1.47,ADAR1 binds to Dicer to cleave pre-miRNA.,5953485 | 5702790 | 23913146 | 1333643 | 7029990,5953485,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.03,2,6,1.47,adar1 binds dicer cleave pre mirna,5953485 | 5702790 | 1333643 | 23913146 | 7029990,5953485,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.03,2,6,1.47,adar1 binds dicer cleave pre mirna,5953485 | 5702790 | 1333643 | 23913146 | 7029990,5953485,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.0,1,7,1.5,ADAR1 binds to Dicer to cleave pre-miRNA.,5953485 | 5702790 | 7029990 | 6913227 | 1333643,5953485,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.0,1,6,1.5,adar1 binds dicer cleave pre mirna,5953485 | 5702790 | 7029990 | 6913227 | 1333643,5953485,0.4893837723801375
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,49,ADAR1 binds to Dicer to cleave pre-miRNA.,1.0,1.0,1.0,0.0,1,7,1.5,ADAR1 binds to Dicer to cleave pre-miRNA.,5953485 | 5702790 | 7029990 | 6913227 | 1333643,5953485,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,269,Cold exposure reduces BAT recruitment.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,Cold exposure reduces BAT recruitment.,36838958 | 970012 | 32955023 | 29381091 | 13000926,970012,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,269,Cold exposure reduces BAT recruitment.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,cold exposure reduces bat recruitment,36838958 | 970012 | 32955023 | 29381091 | 13000926,970012,
nfcorpus,scifact,test,Dense original,dense_keep,269,Cold exposure reduces BAT recruitment.,1.0,1.0,1.0,0.0,1,5,1.5,Cold exposure reduces BAT recruitment.,970012 | 13000926 | 7198295 | 6766459 | 34121231,970012,
nfcorpus,scifact,test,Dense keyword,dense_keyword,269,Cold exposure reduces BAT recruitment.,1.0,1.0,1.0,0.0,1,5,1.5,cold exposure reduces bat recruitment,970012 | 13000926 | 7198295 | 34121231 | 6766459,970012,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,269,Cold exposure reduces BAT recruitment.,1.0,1.0,1.0,0.03,2,5,1.47,Cold exposure reduces BAT recruitment.,970012 | 36838958 | 13000926 | 32955023 | 7198295,970012,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,269,Cold exposure reduces BAT recruitment.,1.0,1.0,1.0,0.03,2,5,1.47,cold exposure reduces bat recruitment,970012 | 36838958 | 13000926 | 32955023 | 7198295,970012,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,269,Cold exposure reduces BAT recruitment.,1.0,1.0,1.0,0.03,2,5,1.47,cold exposure reduces bat recruitment,970012 | 36838958 | 13000926 | 32955023 | 7198295,970012,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,269,Cold exposure reduces BAT recruitment.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,Cold exposure reduces BAT recruitment.,36838958 | 970012 | 32955023 | 29381091 | 13000926,970012,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,269,Cold exposure reduces BAT recruitment.,1.0,0.5,0.6309297535714575,0.0,1,5,1.25,cold exposure reduces bat recruitment,36838958 | 970012 | 32955023 | 29381091 | 13000926,970012,0.5013641092693057
nfcorpus,scifact,test,Oracle retrieval action,dense_keep,269,Cold exposure reduces BAT recruitment.,1.0,1.0,1.0,0.0,1,5,1.5,Cold exposure reduces BAT recruitment.,970012 | 13000926 | 7198295 | 6766459 | 34121231,970012,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,1.0,1.0,1.0,0.0,1,24,1.5,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,38587347 | 38528892 | 5003144 | 15488881 | 1471041,38587347,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,1.0,1.0,1.0,0.0,1,19,1.5,during primary early antibody response activated b cells migrate toward inner outer paracortical areas oxysterol accumulation generated stromal cells,38587347 | 38528892 | 1471041 | 5003144 | 34615397,38587347,
nfcorpus,scifact,test,Dense original,dense_keep,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,1.0,1.0,1.0,0.0,1,24,1.5,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,38587347 | 8629328 | 9705208 | 15488881 | 5003144,38587347,
nfcorpus,scifact,test,Dense keyword,dense_keyword,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,1.0,1.0,1.0,0.0,1,19,1.5,during primary early antibody response activated b cells migrate toward inner outer paracortical areas oxysterol accumulation generated stromal cells,38587347 | 8629328 | 9705208 | 15488881 | 5003144,38587347,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,1.0,1.0,1.0,0.03,2,24,1.47,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,38587347 | 5003144 | 15488881 | 38528892 | 8629328,38587347,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,1.0,1.0,1.0,0.03,2,19,1.47,during primary early antibody response activated b cells migrate toward inner outer paracortical areas oxysterol accumulation generated stromal cells,38587347 | 38528892 | 8629328 | 5003144 | 1471041,38587347,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,362,During the primary early antibody response activated B cells migrate toward the inner-and outer paracortical areas where oxysterol accumulation is generated by stromal cells.,1.0,1.0,1.0,0.03,2,19,1.47,during primary early antibody response activated b cells migrate toward inner outer paracortical areas oxysterol accumulation generated stromal cells,38587347 | 38528892 | 8629328 | 5003144 | 1471041,38587347,
